4.3872192e0 -4.79593e0 2.7064923e1 2.7064923e1
4.5912892e0 -4.79593e0 2.8897153e1 2.8897153e1
4.7953592e0 -4.79593e0 3.0812695e1 3.0812695e1
4.9994292e0 -4.79593e0 3.281152e1 3.281152e1

-5.0e0 -4.59186e0 3.1717735e1 3.1717735e1
-4.79593e0 -4.59186e0 2.9718681e1 2.9718681e1
-4.59186e0 -4.59186e0 2.780291e1 2.780291e1
-4.38779e0 -4.59186e0 2.5970436e1 2.5970436e1
-4.1837201e0 -4.59186e0 2.4221245e1 2.4221245e1
-3.9796501e0 -4.59186e0 2.2555351e1 2.2555351e1
-3.7755801e0 -4.59186e0 2.097274e1 2.097274e1
-3.5715102e0 -4.59186e0 1.9473427e1 1.9473427e1
-3.3674402e0 -4.59186e0 1.8057396e1 1.8057396e1
-3.1633702e0 -4.59186e0 1.6724648e1 1.6724648e1
-2.9593002e0 -4.59186e0 1.54751923e1 1.54751923e1
-2.7552303e0 -4.59186e0 1.43090317e1 1.43090317e1
-2.5511603e0 -4.59186e0 1.32261505e1 1.32261505e1
-2.3470903e0 -4.59186e0 1.22265671e1 1.22265671e1
-2.1430203e0 -4.59186e0 1.13102722e1 1.13102722e1
-1.9389503e0 -4.59186e0 1.04772614e1 1.04772614e1
-1.7348804e0 -4.59186e0 9.7275436e0 9.7275436e0
-1.5308104e0 -4.59186e0 9.061116e0 9.061116e0
-1.3267404e0 -4.59186e0 8.477977e0 8.477977e0
-1.1226704e0 -4.59186e0 7.9781235e0 7.9781235e0
-9.186005e-1 -4.59186e0 7.561562e0 7.561562e0
-7.1453049e-1 -4.59186e0 7.228289e0 7.228289e0
-5.1046048e-1 -4.59186e0 6.9783052e0 6.9783052e0
-3.0639047e-1 -4.59186e0 6.8116104e0 6.8116104e0
-1.0232047e-1 -4.59186e0 6.7282047e0 6.7282047e0
1.0174954e-1 -4.59186e0 6.7280882e0 6.7280882e0
3.0581955e-1 -4.59186e0 6.8112608e0 6.8112608e0
5.0988956e-1 -4.59186e0 6.9777226e0 6.9777226e0
7.1395956e-1 -4.59186e0 7.2274734e0 7.2274734e0
9.1802957e-1 -4.59186e0 7.5605138e0 7.5605138e0
1.12209958e0 -4.59186e0 7.9768417e0 7.9768417e0
1.3261696e0 -4.59186e0 8.4764633e0 8.4764633e0
1.5302396e0 -4.59186e0 9.0593689e0 9.0593689e0
1.7343095e0 -4.59186e0 9.7255646e0 9.7255646e0
1.9383795e0 -4.59186e0 1.04750488e1 1.04750488e1
2.1424495e0 -4.59186e0 1.13078262e1 1.13078262e1
2.3465195e0 -4.59186e0 1.22238892e1 1.22238892e1
2.5505894e0 -4.59186e0 1.32232391e1 1.32232391e1
2.7546594e0 -4.59186e0 1.43058868e1 1.43058868e1
2.9587294e0 -4.59186e0 1.54718155e1 1.54718155e1
3.1627994e0 -4.59186e0 1.6721031e1 1.6721031e1
3.3668694e0 -4.59186e0 1.805355e1 1.805355e1
3.5709393e0 -4.59186e0 1.9469337e1 1.9469337e1
3.7750093e0 -4.59186e0 2.0968422e1 2.0968422e1
3.9790793e0 -4.59186e0 2.2550804e1 2.2550804e1
4.1831493e0 -4.59186e0 2.4216484e1 2.4216484e1
4.3872192e0 -4.59186e0 2.5965431e1 2.5965431e1
4.5912892e0 -4.59186e0 2.7797661e1 2.7797661e1
4.7953592e0 -4.59186e0 2.9713203e1 2.9713203e1
4.9994292e0 -4.59186e0 3.1712029e1 3.1712029e1

-5.0e0 -4.38779e0 3.0701541e1 3.0701541e1
-4.79593e0 -4.38779e0 2.8702487e1 2.8702487e1
-4.59186e0 -4.38779e0 2.6786716e1 2.6786716e1
-4.38779e0 -4.38779e0 2.4954242e1 2.4954242e1
-4.1837201e0 -4.38779e0 2.320505e1 2.320505e1
-3.9796501e0 -4.38779e0 2.1539157e1 2.1539157e1
-3.7755801e0 -4.38779e0 1.9956546e1 1.9956546e1
-3.5715102e0 -4.38779e0 1.8457233e1 1.8457233e1
-3.3674402e0 -4.38779e0 1.7041202e1 1.7041202e1
-3.1633702e0 -4.38779e0 1.5708453e1 1.5708453e1
-2.9593002e0 -4.38779e0 1.44589981e1 1.44589981e1
-2.7552303e0 -4.38779e0 1.32928375e1 1.32928375e1
-2.5511603e0 -4.38779e0 1.22099564e1 1.22099564e1
-2.3470903e0 -4.38779e0 1.1210373e1 1.1210373e1
-2.1430203e0 -4.38779e0 1.0294078e1 1.0294078e1
-1.9389503e0 -4.38779e0 9.4610672e0 9.4610672e0
-1.7348804e0 -4.38779e0 8.7113495e0 8.7113495e0
-1.5308104e0 -4.38779e0 8.0449219e0 8.0449219e0
-1.3267404e0 -4.38779e0 7.4617828e0 7.4617828e0
-1.1226704e0 -4.38779e0 6.9619293e0 6.9619293e0
-9.186005e-1 -4.38779e0 6.5453679e0 6.5453679e0
-7.1453049e-1 -4.38779e0 6.2120949e0 6.2120949e0
-5.1046048e-1 -4.38779e0 5.962111e0 5.962111e0
-3.0639047e-1 -4.38779e0 5.7954163e0 5.7954163e0
-1.0232047e-1 -4.38779e0 5.7120105e0 5.7120105e0
1.0174954e-1 -4.38779e0 5.711894e0 5.711894e0
3.0581955e-1 -4.38779e0 5.7950667e0 5.7950667e0
5.0988956e-1 -4.38779e0 5.9615285e0 5.9615285e0
7.1395956e-1 -4.38779e0 6.2112793e0 6.2112793e0
9.1802957e-1 -4.38779e0 6.5443196e0 6.5443196e0
1.12209958e0 -4.38779e0 6.9606476e0 6.9606476e0
1.3261696e0 -4.38779e0 7.4602692e0 7.4602692e0
1.5302396e0 -4.38779e0 8.0431747e0 8.0431747e0
1.7343095e0 -4.38779e0 8.7093704e0 8.7093704e0
1.9383795e0 -4.38779e0 9.4588547e0 9.4588547e0
2.1424495e0 -4.38779e0 1.02916321e1 1.02916321e1
2.3465195e0 -4.38779e0 1.1207695e1 1.1207695e1
2.5505894e0 -4.38779e0 1.2207045e1 1.2207045e1
2.7546594e0 -4.38779e0 1.32896927e1 1.32896927e1
2.9587294e0 -4.38779e0 1.44556213e1 1.44556213e1
3.1627994e0 -4.38779e0 1.5704837e1 1.5704837e1
3.3668694e0 -4.38779e0 1.7037357e1 1.7037357e1
3.5709393e0 -4.38779e0 1.8453143e1 1.8453143e1
3.7750093e0 -4.38779e0 1.9952228e1 1.9952228e1
3.9790793e0 -4.38779e0 2.153461e1 2.153461e1
4.1831493e0 -4.38779e0 2.320029e1 2.320029e1
4.3872192e0 -4.38779e0 2.4949237e1 2.4949237e1
4.5912892e0 -4.38779e0 2.6781467e1 2.6781467e1
4.7953592e0 -4.38779e0 2.869701e1 2.869701e1
4.9994292e0 -4.38779e0 3.0695834e1 3.0695834e1

-5.0e0 -4.1837201e0 2.9768634e1 2.9768634e1
-4.79593e0 -4.1837201e0 2.776958e1 2.776958e1
-4.59186e0 -4.1837201e0 2.5853809e1 2.5853809e1
-4.38779e0 -4.1837201e0 2.4021335e1 2.4021335e1
-4.1837201e0 -4.1837201e0 2.2272144e1 2.2272144e1
-3.9796501e0 -4.1837201e0 2.060625e1 2.060625e1
-3.7755801e0 -4.1837201e0 1.9023639e1 1.9023639e1
-3.5715102e0 -4.1837201e0 1.7524326e1 1.7524326e1
-3.3674402e0 -4.1837201e0 1.6108295e1 1.6108295e1
-3.1633702e0 -4.1837201e0 1.4775546e1 1.4775546e1
-2.9593002e0 -4.1837201e0 1.3526091e1 1.3526091e1
-2.7552303e0 -4.1837201e0 1.23599304e1 1.23599304e1
-2.5511603e0 -4.1837201e0 1.12770493e1 1.12770493e1
-2.3470903e0 -4.1837201e0 1.02774658e1 1.02774658e1
-2.1430203e0 -4.1837201e0 9.361171e0 9.361171e0
-1.9389503e0 -4.1837201e0 8.5281601e0 8.5281601e0
-1.7348804e0 -4.1837201e0 7.7784424e0 7.7784424e0
-1.5308104e0 -4.1837201e0 7.1120148e0 7.1120148e0
-1.3267404e0 -4.1837201e0 6.5288757e0 6.5288757e0
-1.1226704e0 -4.1837201e0 6.0290222e0 6.0290222e0
-9.186005e-1 -4.1837201e0 5.6124608e0 5.6124608e0
-7.1453049e-1 -4.1837201e0 5.2791878e0 5.2791878e0
-5.1046048e-1 -4.1837201e0 5.029204e0 5.029204e0
-3.0639047e-1 -4.1837201e0 4.8625092e0 4.8625092e0
-1.0232047e-1 -4.1837201e0 4.7791034e0 4.7791034e0
1.0174954e-1 -4.1837201e0 4.778987e0 4.778987e0
3.0581955e-1 -4.1837201e0 4.8621596e0 4.8621596e0
5.0988956e-1 -4.1837201e0 5.0286214e0 5.0286214e0
7.1395956e-1 -4.1837201e0 5.2783722e0 5.2783722e0
9.1802957e-1 -4.1837201e0 5.6114125e0 5.6114125e0
1.12209958e0 -4.1837201e0 6.0277405e0 6.0277405e0
1.3261696e0 -4.1837201e0 6.527362e0 6.527362e0
1.5302396e0 -4.1837201e0 7.1102676e0 7.1102676e0
1.7343095e0 -4.1837201e0 7.7764633e0 7.7764633e0
1.9383795e0 -4.1837201e0 8.5259476e0 8.5259476e0
2.1424495e0 -4.1837201e0 9.358725e0 9.358725e0
2.3465195e0 -4.1837201e0 1.02747879e1 1.02747879e1
2.5505894e0 -4.1837201e0 1.12741379e1 1.12741379e1
2.7546594e0 -4.1837201e0 1.23567856e1 1.23567856e1
2.9587294e0 -4.1837201e0 1.35227142e1 1.35227142e1
3.1627994e0 -4.1837201e0 1.477193e1 1.477193e1
3.3668694e0 -4.1837201e0 1.610445e1 1.610445e1
3.5709393e0 -4.1837201e0 1.7520236e1 1.7520236e1
3.7750093e0 -4.1837201e0 1.901932e1 1.901932e1
3.9790793e0 -4.1837201e0 2.0601703e1 2.0601703e1
4.1831493e0 -4.1837201e0 2.2267383e1 2.2267383e1
4.3872192e0 -4.1837201e0 2.401633e1 2.401633e1
4.5912892e0 -4.1837201e0 2.584856e1 2.584856e1
4.7953592e0 -4.1837201e0 2.7764102e1 2.7764102e1
4.9994292e0 -4.1837201e0 2.9762927e1 2.9762927e1

-5.0e0 -3.9796501e0 2.8919011e1 2.8919011e1
-4.79593e0 -3.9796501e0 2.6919957e1 2.6919957e1
-4.59186e0 -3.9796501e0 2.5004185e1 2.5004185e1
-4.38779e0 -3.9796501e0 2.3171712e1 2.3171712e1
-4.1837201e0 -3.9796501e0 2.142252e1 2.142252e1
-3.9796501e0 -3.9796501e0 1.9756627e1 1.9756627e1
-3.7755801e0 -3.9796501e0 1.8174016e1 1.8174016e1
-3.5715102e0 -3.9796501e0 1.6674702e1 1.6674702e1
-3.3674402e0 -3.9796501e0 1.5258672e1 1.5258672e1
-3.1633702e0 -3.9796501e0 1.3925923e1 1.3925923e1
-2.9593002e0 -3.9796501e0 1.26764679e1 1.26764679e1
-2.7552303e0 -3.9796501e0 1.15103073e1 1.15103073e1
-2.5511603e0 -3.9796501e0 1.04274261e1 1.04274261e1
-2.3470903e0 -3.9796501e0 9.4278427e0 9.4278427e0
-2.1430203e0 -3.9796501e0 8.5115479e0 8.5115479e0
-1.9389503e0 -3.9796501e0 7.678537e0 7.678537e0
-1.7348804e0 -3.9796501e0 6.9288193e0 6.9288193e0
-1.5308104e0 -3.9796501e0 6.2623917e0 6.2623917e0
-1.3267404e0 -3.9796501e0 5.6792526e0 5.6792526e0
-1.1226704e0 -3.9796501e0 5.1793991e0 5.1793991e0
-9.186005e-1 -3.9796501e0 4.7628377e0 4.7628377e0
-7.1453049e-1 -3.9796501e0 4.4295647e0 4.4295647e0
-5.1046048e-1 -3.9796501e0 4.1795808e0 4.1795808e0
-3.0639047e-1 -3.9796501e0 4.012886e0 4.012886e0
-1.0232047e-1 -3.9796501e0 3.9294803e0 3.9294803e0
1.0174954e-1 -3.9796501e0 3.9293639e0 3.9293639e0
3.0581955e-1 -3.9796501e0 4.0125365e0 4.0125365e0
5.0988956e-1 -3.9796501e0 4.1789983e0 4.1789983e0
7.1395956e-1 -3.9796501e0 4.4287491e0 4.4287491e0
9.1802957e-1 -3.9796501e0 4.7617894e0 4.7617894e0
1.12209958e0 -3.9796501e0 5.1781174e0 5.1781174e0
1.3261696e0 -3.9796501e0 5.677739e0 5.677739e0
1.5302396e0 -3.9796501e0 6.2606445e0 6.2606445e0
1.7343095e0 -3.9796501e0 6.9268402e0 6.9268402e0
1.9383795e0 -3.9796501e0 7.6763245e0 7.6763245e0
2.1424495e0 -3.9796501e0 8.5091019e0 8.5091019e0
2.3465195e0 -3.9796501e0 9.4251648e0 9.4251648e0
2.5505894e0 -3.9796501e0 1.04245148e1 1.04245148e1
2.7546594e0 -3.9796501e0 1.15071625e1 1.15071625e1
2.9587294e0 -3.9796501e0 1.26730911e1 1.26730911e1
3.1627994e0 -3.9796501e0 1.3922307e1 1.3922307e1
3.3668694e0 -3.9796501e0 1.5254826e1 1.5254826e1
3.5709393e0 -3.9796501e0 1.6670613e1 1.6670613e1
3.7750093e0 -3.9796501e0 1.8169698e1 1.8169698e1
3.9790793e0 -3.9796501e0 1.975208e1 1.975208e1
4.1831493e0 -3.9796501e0 2.141776e1 2.141776e1
4.3872192e0 -3.9796501e0 2.3166707e1 2.3166707e1
4.5912892e0 -3.9796501e0 2.4998936e1 2.4998936e1
4.7953592e0 -3.9796501e0 2.6914479e1 2.6914479e1
4.9994292e0 -3.9796501e0 2.8913304e1 2.8913304e1

-5.0e0 -3.7755801e0 2.8152684e1 2.8152684e1
-4.79593e0 -3.7755801e0 2.615363e1 2.615363e1
-4.59186e0 -3.7755801e0 2.4237859e1 2.4237859e1
-4.38779e0 -3.7755801e0 2.2405385e1 2.2405385e1
-4.1837201e0 -3.7755801e0 2.0656194e1 2.0656194e1
-3.9796501e0 -3.7755801e0 1.89903e1 1.89903e1
-3.7755801e0 -3.7755801e0 1.7407689e1 1.7407689e1
-3.5715102e0 -3.7755801e0 1.5908376e1 1.5908376e1
-3.3674402e0 -3.7755801e0 1.4492345e1 1.4492345e1
-3.1633702e0 -3.7755801e0 1.3159596e1 1.3159596e1
-2.9593002e0 -3.7755801e0 1.1910141e1 1.1910141e1
-2.7552303e0 -3.7755801e0 1.07439804e1 1.07439804e1
-2.5511603e0 -3.7755801e0 9.6610992e0 9.6610992e0
-2.3470903e0 -3.7755801e0 8.6615158e0 8.6615158e0
-2.1430203e0 -3.7755801e0 7.745221e0 7.745221e0
-1.9389503e0 -3.7755801e0 6.9122101e0 6.9122101e0
-1.7348804e0 -3.7755801e0 6.1624924e0 6.1624924e0
-1.5308104e0 -3.7755801e0 5.4960648e0 5.4960648e0
-1.3267404e0 -3.7755801e0 4.9129257e0 4.9129257e0
-1.1226704e0 -3.7755801e0 4.4130722e0 4.4130722e0
-9.186005e-1 -3.7755801e0 3.9965108e0 3.9965108e0
-7.1453049e-1 -3.7755801e0 3.6632378e0 3.6632378e0
-5.1046048e-1 -3.7755801e0 3.413254e0 3.413254e0
-3.0639047e-1 -3.7755801e0 3.2465591e0 3.2465591e0
-1.0232047e-1 -3.7755801e0 3.1631534e0 3.1631534e0
1.0174954e-1 -3.7755801e0 3.163037e0 3.163037e0
3.0581955e-1 -3.7755801e0 3.2462096e0 3.2462096e0
5.0988956e-1 -3.7755801e0 3.4126714e0 3.4126714e0
7.1395956e-1 -3.7755801e0 3.6624222e0 3.6624222e0
9.1802957e-1 -3.7755801e0 3.9954625e0 3.9954625e0
1.12209958e0 -3.7755801e0 4.4117905e0 4.4117905e0
1.3261696e0 -3.7755801e0 4.911412e0 4.911412e0
1.5302396e0 -3.7755801e0 5.4943176e0 5.4943176e0
1.7343095e0 -3.7755801e0 6.1605133e0 6.1605133e0
1.9383795e0 -3.7755801e0 6.9099976e0 6.9099976e0
2.1424495e0 -3.7755801e0 7.742775e0 7.742775e0
2.3465195e0 -3.7755801e0 8.6588379e0 8.6588379e0
2.5505894e0 -3.7755801e0 9.6581879e0 9.6581879e0
2.7546594e0 -3.7755801e0 1.07408356e1 1.07408356e1
2.9587294e0 -3.7755801e0 1.19067642e1 1.19067642e1
3.1627994e0 -3.7755801e0 1.315598e1 1.315598e1
3.3668694e0 -3.7755801e0 1.44885e1 1.44885e1
3.5709393e0 -3.7755801e0 1.5904286e1 1.5904286e1
3.7750093e0 -3.7755801e0 1.740337e1 1.740337e1
3.9790793e0 -3.7755801e0 1.8985753e1 1.8985753e1
4.1831493e0 -3.7755801e0 2.0651433e1 2.0651433e1
4.3872192e0 -3.7755801e0 2.240038e1 2.240038e1
4.5912892e0 -3.7755801e0 2.423261e1 2.423261e1
4.7953592e0 -3.7755801e0 2.6148152e1 2.6148152e1
4.9994292e0 -3.7755801e0 2.8146977e1 2.8146977e1

-5.0e0 -3.5715102e0 2.7469644e1 2.7469644e1
-4.79593e0 -3.5715102e0 2.547059e1 2.547059e1
-4.59186e0 -3.5715102e0 2.3554819e1 2.3554819e1
-4.38779e0 -3.5715102e0 2.1722345e1 2.1722345e1
-4.1837201e0 -3.5715102e0 1.9973154e1 1.9973154e1
-3.9796501e0 -3.5715102e0 1.830726e1 1.830726e1
-3.7755801e0 -3.5715102e0 1.6724649e1 1.6724649e1
-3.5715102e0 -3.5715102e0 1.5225336e1 1.5225336e1
-3.3674402e0 -3.5715102e0 1.3809305e1 1.3809305e1
-3.1633702e0 -3.5715102e0 1.2476556e1 1.2476556e1
-2.9593002e0 -3.5715102e0 1.12271011e1 1.12271011e1
-2.7552303e0 -3.5715102e0 1.00609406e1 1.00609406e1
-2.5511603e0 -3.5715102e0 8.9780594e0 8.9780594e0
-2.3470903e0 -3.5715102e0 7.978476e0 7.978476e0
-2.1430203e0 -3.5715102e0 7.0621811e0 7.0621811e0
-1.9389503e0 -3.5715102e0 6.2291702e0 6.2291702e0
-1.7348804e0 -3.5715102e0 5.4794525e0 5.4794525e0
-1.5308104e0 -3.5715102e0 4.8130249e0 4.8130249e0
-1.3267404e0 -3.5715102e0 4.2298859e0 4.2298859e0
-1.1226704e0 -3.5715102e0 3.7300323e0 3.7300323e0
-9.186005e-1 -3.5715102e0 3.3134709e0 3.3134709e0
-7.1453049e-1 -3.5715102e0 2.9801979e0 2.9801979e0
-5.1046048e-1 -3.5715102e0 2.7302141e0 2.7302141e0
-3.0639047e-1 -3.5715102e0 2.5635193e0 2.5635193e0
-1.0232047e-1 -3.5715102e0 2.4801135e0 2.4801135e0
1.0174954e-1 -3.5715102e0 2.4799971e0 2.4799971e0
3.0581955e-1 -3.5715102e0 2.5631697e0 2.5631697e0
5.0988956e-1 -3.5715102e0 2.7296315e0 2.7296315e0
7.1395956e-1 -3.5715102e0 2.9793823e0 2.9793823e0
9.1802957e-1 -3.5715102e0 3.3124226e0 3.3124226e0
1.12209958e0 -3.5715102e0 3.7287506e0 3.7287506e0
1.3261696e0 -3.5715102e0 4.2283722e0 4.2283722e0
1.5302396e0 -3.5715102e0 4.8112778e0 4.8112778e0
1.7343095e0 -3.5715102e0 5.4774734e0 5.4774734e0
1.9383795e0 -3.5715102e0 6.2269577e0 6.2269577e0
2.1424495e0 -3.5715102e0 7.0597351e0 7.0597351e0
2.3465195e0 -3.5715102e0 7.975798e0 7.975798e0
2.5505894e0 -3.5715102e0 8.975148e0 8.975148e0
2.7546594e0 -3.5715102e0 1.00577957e1 1.00577957e1
2.9587294e0 -3.5715102e0 1.12237244e1 1.12237244e1
3.1627994e0 -3.5715102e0 1.247294e1 1.247294e1
3.3668694e0 -3.5715102e0 1.380546e1 1.380546e1
3.5709393e0 -3.5715102e0 1.5221246e1 1.5221246e1
3.7750093e0 -3.5715102e0 1.6720331e1 1.6720331e1
3.9790793e0 -3.5715102e0 1.8302713e1 1.8302713e1
4.1831493e0 -3.5715102e0 1.9968393e1 1.9968393e1
4.3872192e0 -3.5715102e0 2.171734e1 2.171734e1
4.5912892e0 -3.5715102e0 2.354957e1 2.354957e1
4.7953592e0 -3.5715102e0 2.5465112e1 2.5465112e1
4.9994292e0 -3.5715102e0 2.7463937e1 2.7463937e1

-5.0e0 -3.3674402e0 2.6869894e1 2.6869894e1
-4.79593e0 -3.3674402e0 2.487084e1 2.487084e1
-4.59186e0 -3.3674402e0 2.2955069e1 2.2955069e1
-4.38779e0 -3.3674402e0 2.1122595e1 2.1122595e1
-4.1837201e0 -3.3674402e0 1.9373404e1 1.9373404e1
-3.9796501e0 -3.3674402e0 1.770751e1 1.770751e1
-3.7755801e0 -3.3674402e0 1.61249e1 1.61249e1
-3.5715102e0 -3.3674402e0 1.4625586e1 1.4625586e1
-3.3674402e0 -3.3674402e0 1.3209555e1 1.3209555e1
-3.1633702e0 -3.3674402e0 1.1876807e1 1.1876807e1
-2.9593002e0 -3.3674402e0 1.06273514e1 1.06273514e1
-2.7552303e0 -3.3674402e0 9.4611908e0 9.4611908e0
-2.5511603e0 -3.3674402e0 8.3783096e0 8.3783096e0
-2.3470903e0 -3.3674402e0 7.3787262e0 7.3787262e0
-2.1430203e0 -3.3674402e0 6.4624313e0 6.4624313e0
-1.9389503e0 -3.3674402e0 5.6294205e0 5.6294205e0
-1.7348804e0 -3.3674402e0 4.8797028e0 4.8797028e0
-1.5308104e0 -3.3674402e0 4.2132751e0 4.2132751e0
-1.3267404e0 -3.3674402e0 3.6301361e0 3.6301361e0
-1.1226704e0 -3.3674402e0 3.1302826e0 3.1302826e0
-9.186005e-1 -3.3674402e0 2.7137212e0 2.7137212e0
-7.1453049e-1 -3.3674402e0 2.3804482e0 2.3804482e0
-5.1046048e-1 -3.3674402e0 2.1304643e0 2.1304643e0
-3.0639047e-1 -3.3674402e0 1.9637695e0 1.9637695e0
-1.0232047e-1 -3.3674402e0 1.8803638e0 1.8803638e0
1.0174954e-1 -3.3674402e0 1.8802473e0 1.8802473e0
3.0581955e-1 -3.3674402e0 1.96342e0 1.96342e0
